,Unnamed: 0,f,t,c
21759,15432,Streptococcus_pneumoniae_ga11426,760764,collection18
21760,24972,Streptococcus_pneumoniae_ga11663,760765,collection7
21761,26093,Streptococcus_pneumoniae_ga11856,760766,collection22
21762,7827,Streptococcus_pneumoniae_ga13224,760767,collection25
21763,21366,Streptococcus_pneumoniae_ga13338,760769,collection24
21764,24956,Streptococcus_pneumoniae_ga13430,760770,collection7
21765,29738,Streptococcus_pneumoniae_ga13455,760771,collection1
21766,29959,Streptococcus_pneumoniae_ga13494,760772,collection19
21767,21305,Streptococcus_pneumoniae_ga13499,760747,collection24
21768,29776,Streptococcus_pneumoniae_ga13637,760773,collection19
21769,39774,Streptococcus_pneumoniae_ga13723,760774,collection15
21770,34932,Streptococcus_pneumoniae_ga13856,760775,collection11
21771,31488,Streptococcus_pneumoniae_ga14373,760776,collection9
21772,39653,Streptococcus_pneumoniae_ga14688,760777,collection15
21773,12324,Streptococcus_pneumoniae_ga14798,760778,collection2
21774,26241,Streptococcus_pneumoniae_ga16121,760779,collection17
21775,4362,Streptococcus_pneumoniae_ga16242,760780,collection10
21776,29606,Streptococcus_pneumoniae_ga16531,760781,collection1
21777,8075,Streptococcus_pneumoniae_ga16833,760782,collection5
21778,4474,Streptococcus_pneumoniae_ga17227,760784,collection10
21779,3834,Streptococcus_pneumoniae_ga17301,760785,collection21
21780,12242,Streptococcus_pneumoniae_ga17328,760790,collection2
21781,34797,Streptococcus_pneumoniae_ga17371,760786,collection11
21782,3853,Streptococcus_pneumoniae_ga17457,760787,collection21
21783,12331,Streptococcus_pneumoniae_ga17484,760788,collection2
21784,8281,Streptococcus_pneumoniae_ga17545,886289,collection5
21785,31715,Streptococcus_pneumoniae_ga17570,760791,collection12
21786,26325,Streptococcus_pneumoniae_ga17719,760792,collection17
21787,38503,Streptococcus_pneumoniae_ga17971,760793,collection3
21788,31418,Streptococcus_pneumoniae_ga18068,760794,collection9
21789,30529,Streptococcus_pneumoniae_ga18523,760795,collection14
21790,21251,Streptococcus_pneumoniae_ga19077,760797,collection24
21791,13481,Streptococcus_pneumoniae_ga19101,760798,collection4
21792,21377,Streptococcus_pneumoniae_ga19451,760799,collection24
21793,39700,Streptococcus_pneumoniae_ga19690,760800,collection15
21794,13335,Streptococcus_pneumoniae_ga19923,760801,collection4
21795,38325,Streptococcus_pneumoniae_ga19998,760802,collection3
21796,6290,Streptococcus_pneumoniae_ga40028,760803,collection13
21797,36414,Streptococcus_pneumoniae_ga40183,760804,collection16
21798,15367,Streptococcus_pneumoniae_ga40410,760805,collection18
21799,38518,Streptococcus_pneumoniae_ga40563,760806,collection3
21800,26073,Streptococcus_pneumoniae_ga41277,760808,collection22
21801,31603,Streptococcus_pneumoniae_ga41301,760809,collection12
21802,31307,Streptococcus_pneumoniae_ga41317,760810,collection9
21803,39855,Streptococcus_pneumoniae_ga41410,760811,collection15
21804,13525,Streptococcus_pneumoniae_ga41437,760812,collection4
21805,39670,Streptococcus_pneumoniae_ga41538,760813,collection15
21806,36571,Streptococcus_pneumoniae_ga41565,760814,collection16
21807,31562,Streptococcus_pneumoniae_ga41688,760815,collection12
21808,13262,Streptococcus_pneumoniae_ga43257,760816,collection23
21809,3804,Streptococcus_pneumoniae_ga43264,760817,collection21
21810,24852,Streptococcus_pneumoniae_ga43265,760818,collection7
21811,29731,Streptococcus_pneumoniae_ga43380,760819,collection1
21812,3807,Streptococcus_pneumoniae_ga44128,760820,collection21
21813,25989,Streptococcus_pneumoniae_ga44194,760821,collection22
21814,8192,Streptococcus_pneumoniae_ga44288,760822,collection5
21815,31426,Streptococcus_pneumoniae_ga44378,760823,collection9
21816,24842,Streptococcus_pneumoniae_ga44386,760824,collection7
21817,31710,Streptococcus_pneumoniae_ga44452,760825,collection12
21818,7959,Streptococcus_pneumoniae_ga44500,760826,collection25
21819,8178,Streptococcus_pneumoniae_ga44511,760827,collection5
21820,31405,Streptococcus_pneumoniae_ga47033,760828,collection9
21821,21192,Streptococcus_pneumoniae_ga47179,760829,collection24
21822,29724,Streptococcus_pneumoniae_ga47210,760830,collection1
21823,7844,Streptococcus_pneumoniae_ga47281,760831,collection25
21824,30004,Streptococcus_pneumoniae_ga47283,760832,collection19
21825,13505,Streptococcus_pneumoniae_ga47360,760833,collection4
21826,13191,Streptococcus_pneumoniae_ga47368,760834,collection23
21827,31401,Streptococcus_pneumoniae_ga47373,760835,collection9
21828,30531,Streptococcus_pneumoniae_ga47388,760837,collection14
21829,8303,Streptococcus_pneumoniae_ga47439,760860,collection5
21830,29765,Streptococcus_pneumoniae_ga47461,760838,collection1
21831,12343,Streptococcus_pneumoniae_ga47502,760839,collection2
21832,26001,Streptococcus_pneumoniae_ga47522,760840,collection22
21833,26346,Streptococcus_pneumoniae_ga47562,760841,collection17
21834,674,Streptococcus_pneumoniae_ga47597,760842,collection20
21835,3832,Streptococcus_pneumoniae_ga47628,760843,collection21
21836,3788,Streptococcus_pneumoniae_ga47688,760844,collection21
21837,29986,Streptococcus_pneumoniae_ga47751,760845,collection19
21838,36404,Streptococcus_pneumoniae_ga47760,760846,collection16
21839,26246,Streptococcus_pneumoniae_ga47778,760847,collection17
21840,30494,Streptococcus_pneumoniae_ga47794,760848,collection14
21841,21690,Streptococcus_pneumoniae_ga47901,760861,collection6
21842,36627,Streptococcus_pneumoniae_ga47976,760850,collection16
21843,29556,Streptococcus_pneumoniae_ga49138,760851,collection1
21844,39711,Streptococcus_pneumoniae_ga49194,760852,collection15
21845,695,Streptococcus_pneumoniae_ga49447,760854,collection20
21846,21491,Streptococcus_pneumoniae_ga49542,760855,collection8
21847,21372,Streptococcus_pneumoniae_ga52306,760856,collection24
21848,39815,Streptococcus_pneumoniae_ga52612,760858,collection15
21849,4476,Streptococcus_pneumoniae_ga54354,1105115,collection10
21850,15305,Streptococcus_pneumoniae_ga54644,760859,collection18
21851,21349,Streptococcus_pneumoniae_ga56113,1105116,collection24
21852,668,Streptococcus_pneumoniae_ga56348,1105117,collection20
21853,39710,Streptococcus_pneumoniae_ga58581,1105118,collection15
21854,6196,Streptococcus_pneumoniae_ga58771,1105121,collection13
21855,36582,Streptococcus_pneumoniae_ga58981,1131628,collection16
21856,8234,Streptococcus_pneumoniae_ga60080,1105119,collection5
21857,15279,Streptococcus_pneumoniae_ga60132,1131627,collection18
21858,6323,Streptococcus_pneumoniae_ga60190,1105120,collection13
21859,8171,Streptococcus_pneumoniae_ga62331,1131630,collection5
21860,21515,Streptococcus_pneumoniae_ga62681,1131629,collection8
21861,87,Streptococcus_pneumoniae_gampni0373,697283,collection28
21862,30596,Streptococcus_pneumoniae_hungary19a_6,487214,collection14
21863,4357,Streptococcus_pneumoniae_inv104,869269,collection10
21864,26102,Streptococcus_pneumoniae_inv200,869216,collection22
21865,24818,Streptococcus_pneumoniae_jja,488222,collection7
21866,29619,Streptococcus_pneumoniae_mlv_016,453366,collection1
21867,18462,Streptococcus_pneumoniae_mnz11b,1315307,collection34
21868,18455,Streptococcus_pneumoniae_mnz14,1315308,collection34
21869,10818,Streptococcus_pneumoniae_mnz37,1315309,collection35
21870,10870,Streptococcus_pneumoniae_mnz41,1315310,collection35
21871,5035,Streptococcus_pneumoniae_mnz85,1315311,collection36
21872,25994,Streptococcus_pneumoniae_netherlands15b_37,760888,collection22
21873,4397,Streptococcus_pneumoniae_northcarolina6a_23,760887,collection10
21874,39699,Streptococcus_pneumoniae_np070,760884,collection15
21875,687,Streptococcus_pneumoniae_np112,760882,collection20
21876,31595,Streptococcus_pneumoniae_np127,760886,collection12
21877,12203,Streptococcus_pneumoniae_np141,760883,collection2
21878,21843,Streptococcus_pneumoniae_np170,760885,collection6
21879,13259,Streptococcus_pneumoniae_oxc141,869215,collection23
21880,3919,Streptococcus_pneumoniae_p1031,488223,collection21
21881,23557,Streptococcus_pneumoniae_pcs125219,1159084,collection27
21882,3262,Streptococcus_pneumoniae_pcs70012,1159085,collection33
21883,3297,Streptococcus_pneumoniae_pcs8106,1159081,collection33
21884,4875,Streptococcus_pneumoniae_pcs81218,1159086,collection29
21885,4811,Streptococcus_pneumoniae_pcs8203,1159082,collection29
21886,23436,Streptococcus_pneumoniae_pcs8235,1159083,collection27
21887,23528,Streptococcus_pneumoniae_pni0002,1159087,collection27
21888,23508,Streptococcus_pneumoniae_pni0006,1159088,collection27
21889,23492,Streptococcus_pneumoniae_pni0007,1159089,collection27
21890,4782,Streptococcus_pneumoniae_pni0008,1159090,collection29
21891,23523,Streptococcus_pneumoniae_pni0009,1159091,collection27
21892,3279,Streptococcus_pneumoniae_pni0010,1159092,collection33
21893,12905,Streptococcus_pneumoniae_pni0076,1159093,collection31
21894,2774,Streptococcus_pneumoniae_pni0153,1159094,collection32
21895,23393,Streptococcus_pneumoniae_pni0159,1159095,collection27
21896,12934,Streptococcus_pneumoniae_pni0164,1159096,collection31
21897,2671,Streptococcus_pneumoniae_pni0197,1159097,collection32
21898,12940,Streptococcus_pneumoniae_pni0199,1159098,collection31
21899,123,Streptococcus_pneumoniae_pni0212,1159099,collection28
21900,4841,Streptococcus_pneumoniae_pni0360,1159100,collection29
21901,3713,Streptococcus_pneumoniae_pni0427,1159101,collection30
21902,189,Streptococcus_pneumoniae_pni0446,1159102,collection28
21903,13390,Streptococcus_pneumoniae_r6,171101,collection4
21904,4440,Streptococcus_pneumoniae_sp11_bs70,406559,collection10
21905,24893,Streptococcus_pneumoniae_sp14_bs292,497962,collection7
21906,29835,Streptococcus_pneumoniae_sp14_bs69,406560,collection19
21907,21731,Streptococcus_pneumoniae_sp18_bs74,406561,collection6
21908,13423,Streptococcus_pneumoniae_sp195,453363,collection4
21909,8163,Streptococcus_pneumoniae_sp19_bs75,406562,collection5
21910,4288,Streptococcus_pneumoniae_sp23_bs72,406563,collection10
21911,508,Streptococcus_pneumoniae_sp3_bs71,406556,collection20
21912,39870,Streptococcus_pneumoniae_sp6_bs73,406557,collection15
21913,29852,Streptococcus_pneumoniae_sp9_bs68,406558,collection19
21914,29633,Streptococcus_pneumoniae_sp_bs293,497963,collection1
21915,29580,Streptococcus_pneumoniae_spar27,1159209,collection1
21916,36446,Streptococcus_pneumoniae_spar48,1159210,collection16
21917,8217,Streptococcus_pneumoniae_spar55,1159211,collection5
21918,29642,Streptococcus_pneumoniae_spar95,1159212,collection1
21919,39824,Streptococcus_pneumoniae_spn034156,869303,collection15
21920,30563,Streptococcus_pneumoniae_spn034183,869304,collection14
21921,40491,Streptococcus_pneumoniae_spn994038,869306,collection26
21922,40573,Streptococcus_pneumoniae_spn994039,869307,collection26
21923,21225,Streptococcus_pneumoniae_spna45,869309,collection24
21924,13563,Streptococcus_pneumoniae_sv35,497738,collection4
21925,31667,Streptococcus_pneumoniae_sv36,497739,collection12
21926,21743,Streptococcus_pneumoniae_taiwan19f_14,487213,collection6
21927,8057,Streptococcus_pneumoniae_tch8431_19a,525381,collection25
21928,30780,Streptococcus_pneumoniae_tigr4,170187,collection0
21929,13159,Streptococcus_porcinus_str_jelinkova_176,873448,collection23
21930,2434,Streptococcus_pseudopneumoniae,257758,collection125
21931,25442,Streptococcus_pseudopneumoniae_1321,1415760,collection46
21932,9178,Streptococcus_pseudopneumoniae_22725,1415759,collection57
21933,28412,Streptococcus_pseudopneumoniae_5247,1415761,collection47
21934,24909,Streptococcus_pseudopneumoniae_atcc_baa_960,889205,collection7
21935,11068,Streptococcus_pseudopneumoniae_g42,1415758,collection54
21936,31341,Streptococcus_pseudopneumoniae_is7493,1054460,collection9
21937,13118,Streptococcus_pseudopneumoniae_sk674,1095734,collection23
21938,15370,Streptococcus_pseudoporcinus_lq_940_04,875093,collection18
21939,31337,Streptococcus_pseudoporcinus_spin_20026,910313,collection9
21940,32829,Streptococcus_pyogenes,1314,collection147
21941,15338,Streptococcus_pyogenes_a20,1235829,collection18
21942,20663,Streptococcus_pyogenes_aa216,562016,collection87
21943,1231,Streptococcus_pyogenes_aa472,562018,collection85
21944,29264,Streptococcus_pyogenes_abc020004984,1438987,collection67
21945,18061,Streptococcus_pyogenes_abc020005405,1438988,collection65
21946,4582,Streptococcus_pyogenes_abc020005716,1438989,collection80
21947,24133,Streptococcus_pyogenes_abc020005773,1438990,collection68
21948,14727,Streptococcus_pyogenes_abc020005887,1438991,collection66
21949,14679,Streptococcus_pyogenes_abc020006103,1438993,collection66
21950,6577,Streptococcus_pyogenes_abc020006298,1438994,collection82
21951,29065,Streptococcus_pyogenes_abc020006309,1438995,collection67
21952,38723,Streptococcus_pyogenes_abc020006345,1438996,collection62
21953,35970,Streptococcus_pyogenes_abc020006715,1438997,collection72
21954,11225,Streptococcus_pyogenes_abc020007794,1438999,collection77
21955,11287,Streptococcus_pyogenes_abc020009156,1439000,collection77
21956,18843,Streptococcus_pyogenes_abc020010041,1439001,collection84
21957,6417,Streptococcus_pyogenes_abc020013256,1439002,collection82
21958,11306,Streptococcus_pyogenes_abc020013551,1439004,collection77
21959,36815,Streptococcus_pyogenes_abc020013952,1439006,collection81
21960,6527,Streptococcus_pyogenes_abc020014529,1439008,collection82
21961,18921,Streptococcus_pyogenes_abc020014690,1439010,collection84
21962,18985,Streptococcus_pyogenes_abc020014764,1439011,collection84
21963,14698,Streptococcus_pyogenes_abc020014897,1439012,collection66
21964,30373,Streptococcus_pyogenes_abc020014925,1439013,collection76
21965,8624,Streptococcus_pyogenes_abc020015277,1439014,collection78
21966,15099,Streptococcus_pyogenes_abc020015285,1439015,collection83
21967,35996,Streptococcus_pyogenes_abc020015292,1439016,collection72
21968,6450,Streptococcus_pyogenes_abc020015294,1439017,collection82
21969,17641,Streptococcus_pyogenes_abc020016937,1439026,collection63
21970,18868,Streptococcus_pyogenes_abc020017280,1439027,collection84
21971,8577,Streptococcus_pyogenes_abc020017526,1439028,collection78
21972,2077,Streptococcus_pyogenes_abc020017774,1439029,collection73
21973,3513,Streptococcus_pyogenes_abc020021452,1439033,collection71
21974,30357,Streptococcus_pyogenes_abc020025676,1439042,collection76
21975,15093,Streptococcus_pyogenes_abc020026287,1439043,collection83
21976,1608,Streptococcus_pyogenes_abc020026799,1439047,collection64
21977,11294,Streptococcus_pyogenes_abc020026946,1439048,collection77
21978,6614,Streptococcus_pyogenes_abc020029706,1439055,collection82
21979,21961,Streptococcus_pyogenes_abc020029711,1439056,collection79
21980,3318,Streptococcus_pyogenes_abc020029793,1439057,collection71
21981,36085,Streptococcus_pyogenes_abc020030020,1439059,collection72
21982,17974,Streptococcus_pyogenes_abc020030063,1439060,collection65
21983,17916,Streptococcus_pyogenes_abc020030925,1439064,collection65
21984,752,Streptococcus_pyogenes_abc020031290,1439066,collection74
21985,24099,Streptococcus_pyogenes_abc020031898,1439067,collection68
21986,5544,Streptococcus_pyogenes_abc020032057,1439068,collection69
21987,6591,Streptococcus_pyogenes_abc020032182,1439070,collection82
21988,19005,Streptococcus_pyogenes_abc020032183,1439071,collection84
21989,21995,Streptococcus_pyogenes_abc020032186,1439072,collection79
21990,29098,Streptococcus_pyogenes_abc020032523,1439073,collection67
21991,36684,Streptococcus_pyogenes_abc020032535,1439074,collection81
21992,6629,Streptococcus_pyogenes_abc020033020,1439075,collection82
21993,3355,Streptococcus_pyogenes_abc020033193,1439076,collection71
21994,30255,Streptococcus_pyogenes_abc020033233,1439077,collection76
21995,18867,Streptococcus_pyogenes_abc020033799,1439079,collection84
21996,22004,Streptococcus_pyogenes_abc020033919,1439080,collection79
21997,3425,Streptococcus_pyogenes_abc020035427,1439090,collection71
21998,4683,Streptococcus_pyogenes_abc020035446,1439091,collection80
21999,29179,Streptococcus_pyogenes_abc020037542,1439095,collection67
22000,18027,Streptococcus_pyogenes_abc020038544,1439106,collection65
22001,4610,Streptococcus_pyogenes_abc020038545,1439107,collection80
22002,36099,Streptococcus_pyogenes_abc020038558,1439109,collection72
22003,36802,Streptococcus_pyogenes_abc020039031,1439111,collection81
22004,17902,Streptococcus_pyogenes_abc020039391,1439115,collection65
22005,14622,Streptococcus_pyogenes_abc020040643,1439118,collection66
22006,24195,Streptococcus_pyogenes_abc020041397,1439120,collection68
22007,30417,Streptococcus_pyogenes_abc020041424,1439122,collection76
22008,1989,Streptococcus_pyogenes_abc020043540,1439123,collection73
22009,1500,Streptococcus_pyogenes_abc020044010,1439127,collection64
22010,15070,Streptococcus_pyogenes_abc020044173,1439132,collection83
22011,38669,Streptococcus_pyogenes_abc020044188,1439133,collection62
22012,903,Streptococcus_pyogenes_abc020044193,1439134,collection74
22013,36651,Streptococcus_pyogenes_abc020044203,1439135,collection81
22014,18951,Streptococcus_pyogenes_abc020044412,1439136,collection84
22015,27071,Streptococcus_pyogenes_abc020046158,1439137,collection75
22016,27069,Streptococcus_pyogenes_abc020046230,1439139,collection75
22017,36730,Streptococcus_pyogenes_abc020046264,1439141,collection81
22018,3464,Streptococcus_pyogenes_abc020046470,1439144,collection71
22019,38277,Streptococcus_pyogenes_abc020046534,1439146,collection70
22020,4667,Streptococcus_pyogenes_abc020046559,1439147,collection80
22021,3483,Streptococcus_pyogenes_abc020046589,1439149,collection71
22022,2038,Streptococcus_pyogenes_abc020046688,1439150,collection73
22023,11230,Streptococcus_pyogenes_abc020046986,1439151,collection77
22024,30294,Streptococcus_pyogenes_abc020047076,1439152,collection76
22025,4506,Streptococcus_pyogenes_abc020047086,1439153,collection80
22026,4642,Streptococcus_pyogenes_abc020047328,1439157,collection80
22027,5553,Streptococcus_pyogenes_abc020047395,1439158,collection69
22028,15224,Streptococcus_pyogenes_abc020047506,1439159,collection83
22029,38744,Streptococcus_pyogenes_abc020047619,1439161,collection62
22030,27113,Streptococcus_pyogenes_abc020047635,1439162,collection75
22031,1477,Streptococcus_pyogenes_abc020047925,1439163,collection64
22032,11197,Streptococcus_pyogenes_abc020047955,1439165,collection77
22033,6547,Streptococcus_pyogenes_abc020047959,1439167,collection82
22034,15131,Streptococcus_pyogenes_abc020047977,1439168,collection83
22035,17884,Streptococcus_pyogenes_abc020047993,1439169,collection65
22036,2028,Streptococcus_pyogenes_abc020048184,1439170,collection73
22037,29154,Streptococcus_pyogenes_abc020048262,1439176,collection67
22038,22055,Streptococcus_pyogenes_abc020048387,1439178,collection79
22039,38239,Streptococcus_pyogenes_abc020048395,1439180,collection70
22040,4559,Streptococcus_pyogenes_abc020048503,1439181,collection80
22041,1925,Streptococcus_pyogenes_abc020048541,1439182,collection73
22042,29126,Streptococcus_pyogenes_abc020048543,1439183,collection67
22043,27013,Streptococcus_pyogenes_abc020048606,1439185,collection75
22044,30451,Streptococcus_pyogenes_abc020048885,1439187,collection76
22045,18077,Streptococcus_pyogenes_abc020049250,1439188,collection65
22046,36109,Streptococcus_pyogenes_abc020049540,1439190,collection72
22047,5546,Streptococcus_pyogenes_abc020049545,1439191,collection69
22048,1601,Streptococcus_pyogenes_abc020050193,1439192,collection64
22049,11303,Streptococcus_pyogenes_abc020050731,1439193,collection77
22050,835,Streptococcus_pyogenes_abc020050818,1439194,collection74
22051,6500,Streptococcus_pyogenes_abc020051161,1439196,collection82
22052,14546,Streptococcus_pyogenes_abc020051269,1439197,collection66
22053,17952,Streptococcus_pyogenes_abc020052023,1439204,collection65
22054,38256,Streptococcus_pyogenes_abc020052203,1439205,collection70
22055,6437,Streptococcus_pyogenes_abc020052211,1439207,collection82
22056,3508,Streptococcus_pyogenes_abc020052216,1439208,collection71
22057,4589,Streptococcus_pyogenes_abc020052218,1439209,collection80
22058,771,Streptococcus_pyogenes_abc020052291,1439210,collection74
22059,36733,Streptococcus_pyogenes_abc020052309,1439211,collection81
22060,1611,Streptococcus_pyogenes_abc020052313,1439212,collection64
22061,26906,Streptococcus_pyogenes_abc020052375,1439213,collection75
22062,30258,Streptococcus_pyogenes_abc020052378,1439214,collection76
22063,6531,Streptococcus_pyogenes_abc020052420,1439215,collection82
22064,2050,Streptococcus_pyogenes_abc020052497,1439216,collection73
22065,18928,Streptococcus_pyogenes_abc020052519,1439217,collection84
22066,35993,Streptococcus_pyogenes_abc020052543,1439218,collection72
22067,36680,Streptococcus_pyogenes_abc020052553,1439219,collection81
22068,3414,Streptococcus_pyogenes_abc020052558,1439220,collection71
22069,6538,Streptococcus_pyogenes_abc020052877,1439221,collection82
22070,3344,Streptococcus_pyogenes_abc020052898,1439223,collection71
22071,3451,Streptococcus_pyogenes_abc020052980,1439224,collection71
22072,29101,Streptococcus_pyogenes_abc020053060,1439225,collection67
22073,29069,Streptococcus_pyogenes_abc020053240,1439228,collection67
22074,11193,Streptococcus_pyogenes_abc020053250,1439229,collection77
22075,30334,Streptococcus_pyogenes_abc020054184,1439236,collection76
22076,36692,Streptococcus_pyogenes_abc020054871,1439243,collection81
22077,17719,Streptococcus_pyogenes_abc020054955,1439245,collection63
22078,11373,Streptococcus_pyogenes_abc020054973,1439246,collection77
22079,30398,Streptococcus_pyogenes_abc020055897,1439258,collection76
22080,24267,Streptococcus_pyogenes_abc020056020,1439259,collection68
22081,5516,Streptococcus_pyogenes_abc020056060,1439260,collection69
22082,24138,Streptococcus_pyogenes_abc020056064,1439261,collection68
22083,1526,Streptococcus_pyogenes_abc020056068,1439262,collection64
22084,38202,Streptococcus_pyogenes_abc020056181,1439264,collection70
22085,6440,Streptococcus_pyogenes_abc020056765,1439268,collection82
22086,29155,Streptococcus_pyogenes_abc020056794,1439271,collection67
22087,1577,Streptococcus_pyogenes_abc020056883,1439272,collection64
22088,6552,Streptococcus_pyogenes_abc020056884,1439273,collection82
22089,1599,Streptococcus_pyogenes_abc020056885,1439274,collection64
22090,38134,Streptococcus_pyogenes_abc020056891,1439275,collection70
22091,1639,Streptococcus_pyogenes_abc020056894,1439276,collection64
22092,24135,Streptococcus_pyogenes_abc020056898,1439277,collection68
22093,38267,Streptococcus_pyogenes_abc020057168,1439283,collection70
22094,36731,Streptococcus_pyogenes_abc020057192,1439284,collection81
22095,38608,Streptococcus_pyogenes_abc020057288,1439285,collection62
22096,17636,Streptococcus_pyogenes_abc020057442,1439286,collection63
22097,17764,Streptococcus_pyogenes_abc020057449,1439287,collection63
22098,1638,Streptococcus_pyogenes_abc020058759,1439288,collection64
22099,38158,Streptococcus_pyogenes_abc020059502,1439289,collection70
22100,29082,Streptococcus_pyogenes_abc020060220,1439294,collection67
22101,22077,Streptococcus_pyogenes_abc020060777,1439299,collection79
22102,22008,Streptococcus_pyogenes_abc020060793,1439300,collection79
22103,21901,Streptococcus_pyogenes_abc020061424,1439303,collection79
22104,8604,Streptococcus_pyogenes_abc020062474,1439309,collection78
22105,36792,Streptococcus_pyogenes_abc020062601,1439310,collection81
22106,6415,Streptococcus_pyogenes_abc020064181,1439314,collection82
22107,4363,Streptococcus_pyogenes_alab49,487215,collection10
22108,29840,Streptococcus_pyogenes_atcc_10782,864568,collection19
22109,12509,Streptococcus_pyogenes_ga03455,1115825,collection43
22110,32616,Streptococcus_pyogenes_ga03747,1115828,collection42
22111,17332,Streptococcus_pyogenes_ga03799,1115826,collection44
22112,17259,Streptococcus_pyogenes_ga03805,1115824,collection44
22113,22669,Streptococcus_pyogenes_ga06023,1115816,collection45
22114,22714,Streptococcus_pyogenes_ga16797,1115830,collection45
22115,2970,Streptococcus_pyogenes_ga19681,1115815,collection39
22116,17263,Streptococcus_pyogenes_ga19700,1115818,collection44
22117,32635,Streptococcus_pyogenes_ga19702,1115829,collection42
22118,12473,Streptococcus_pyogenes_ga40056,1115821,collection43
22119,12393,Streptococcus_pyogenes_ga40377,1115823,collection43
22120,22672,Streptococcus_pyogenes_ga40468,1115817,collection45
22121,24587,Streptococcus_pyogenes_ga40634,1115814,collection38
22122,17310,Streptococcus_pyogenes_ga40884,1115827,collection44
22123,17379,Streptococcus_pyogenes_ga41039,1115819,collection44
22124,12487,Streptococcus_pyogenes_ga41046,1115812,collection43
22125,22639,Streptococcus_pyogenes_ga41208,1115820,collection45
22126,2999,Streptococcus_pyogenes_ga41345,1115813,collection39
22127,32614,Streptococcus_pyogenes_ga41394,1115822,collection42
22128,15424,Streptococcus_pyogenes_hku_qmh11m0907901,1048264,collection18
22129,2942,Streptococcus_pyogenes_hsc5,1336746,collection39
22130,24344,Streptococcus_pyogenes_jrs4,1150773,collection114
22131,30501,Streptococcus_pyogenes_m1_gas,160490,collection14
22132,21496,Streptococcus_pyogenes_mgas10270,370552,collection8
22133,21831,Streptococcus_pyogenes_mgas10394,286636,collection6
22134,15466,Streptococcus_pyogenes_mgas10750,370554,collection18
22135,25971,Streptococcus_pyogenes_mgas15252,798300,collection22
22136,21223,Streptococcus_pyogenes_mgas1882,1010840,collection24
22137,36625,Streptococcus_pyogenes_mgas2096,370553,collection16
22138,1330,Streptococcus_pyogenes_mgas2111,561522,collection85
22139,31394,Streptococcus_pyogenes_mgas315,198466,collection9
22140,8155,Streptococcus_pyogenes_mgas5005,293653,collection5
22141,34786,Streptococcus_pyogenes_mgas6180,319701,collection11
22142,29571,Streptococcus_pyogenes_mgas8232,186103,collection1
22143,13275,Streptococcus_pyogenes_mgas9429,370551,collection23
22144,21671,Streptococcus_pyogenes_ns88_2,1138874,collection6
22145,7924,Streptococcus_pyogenes_nz131,471876,collection25
22146,1304,Streptococcus_pyogenes_ss1447,562017,collection85
22147,15463,Streptococcus_pyogenes_ssi_1,193567,collection18
22148,36112,Streptococcus_pyogenes_stab1102,1437008,collection72
22149,4612,Streptococcus_pyogenes_stab901,1440772,collection80
22150,29231,Streptococcus_pyogenes_stab902,1437007,collection67
22151,19606,Streptococcus_pyogenes_utmem_1,1115811,collection41
22152,24622,Streptococcus_pyogenes_utsw_2,1115810,collection38
22153,34735,Streptococcus_ratti_fa_1_dsm_20564,699248,collection11
22154,35995,Streptococcus_salivarius,1304,collection72
22155,31388,Streptococcus_salivarius_57_i,1046629,collection9
22156,36569,Streptococcus_salivarius_cchss3,1048332,collection16
22157,24937,Streptococcus_salivarius_jim8777,347253,collection7
22158,26125,Streptococcus_salivarius_k12,1200793,collection22
22159,30589,Streptococcus_salivarius_m18,1074494,collection14
22160,12175,Streptococcus_salivarius_ps4,1157946,collection2
22161,39808,Streptococcus_salivarius_sk126,596322,collection15
22162,20111,Streptococcus_sanguinis,1305,collection110
22163,696,Streptococcus_sanguinis_atcc_29667,997356,collection20
22164,12495,Streptococcus_sanguinis_cc94a,1073373,collection43
22165,38377,Streptococcus_sanguinis_sk1056,888820,collection3
22166,26145,Streptococcus_sanguinis_sk1057,888821,collection22
22167,4277,Streptococcus_sanguinis_sk1058,888822,collection10
22168,519,Streptococcus_sanguinis_sk1059,888823,collection20
22169,12241,Streptococcus_sanguinis_sk1087,888824,collection2
22170,21218,Streptococcus_sanguinis_sk115,888810,collection24
22171,29775,Streptococcus_sanguinis_sk150,888811,collection19
22172,8025,Streptococcus_sanguinis_sk160,888812,collection25
22173,39684,Streptococcus_sanguinis_sk1_nctc_7863,888807,collection15
22174,39693,Streptococcus_sanguinis_sk330,888813,collection15
22175,6233,Streptococcus_sanguinis_sk340,888814,collection13
22176,8258,Streptococcus_sanguinis_sk353,888815,collection5
22177,30521,Streptococcus_sanguinis_sk355,888816,collection14
22178,31533,Streptococcus_sanguinis_sk36,388919,collection12
22179,29757,Streptococcus_sanguinis_sk405,888817,collection1
22180,31659,Streptococcus_sanguinis_sk408,888818,collection12
22181,26031,Streptococcus_sanguinis_sk49,888808,collection22
22182,12119,Streptococcus_sanguinis_sk678,888819,collection2
22183,36515,Streptococcus_sanguinis_sk72,888809,collection16
22184,39645,Streptococcus_sanguinis_vmc66,888825,collection15
22185,14213,Streptococcus_sinensis,176090,collection86
22186,12970,Streptococcus_sobrinus_dsm_20742_atcc_33478,1123317,collection31
22187,17395,Streptococcus_sobrinus_w1703,1227275,collection44
22188,34793,Streptococcus_sp_2_1_36faa,469609,collection11
22189,2353,Streptococcus_sp_ac15,936575,collection48
